# Norgesbuss-NL-17Fz

# instance data:    max_x_coord    max_y_coord    service_start    service_end    earliest_departure    latest_arrival
data    10    59    0    129600    15540    93480

vehicle_types    1
# ID    name    cost_per_vehicle    cost_per_hour    cost_per_km    battery
0    NL    238.49    125    2    260000

locations    1
# ID    x_coord    y_coord
0    10    59

grid_access    1
# ID    power_limits: [end_time,max_power_per_minute]
0    [-1,-]

depots    1
# ID    location_ID    type_bitset
0    0    1,

groups    1
# ID    type_bitset    depot_bitset
0    1,    1,

constraints    3
# ID    type    minimum    maximum    group_ID
0    1    0    23    0
1    2    0    3585329    0
2    4    0    873360000    0

parking_lots    1
# ID    location_ID    depot_ID    capacity    parking_cost_per_second
0    0    0    5    0

stations    1
# ID    location_ID    depot_ID    grid_access_ID    capacity
0    0    0    0    7

trips    752
# ID    from_location_ID    to_location_ID    group_ID    start_time    end_time    length    energy_per_vehicle_type    tasks_and_links
952    1    0    70    0    -1    420    300    0    2072    2365    121    1973    3868    1976    3871
953    5    0    70    0    -1    420    300    0    2072    2365    121    1973    3868    1976    3871
954    3    0    70    0    -1    420    300    0    2072    2365    122    1973    3868    1976    3871
955    0    70    75    0    -1    0    0    0    0    0    3869    1975    3870
956    0    71    95    0    -1    780    0    180    554    1357    3872    1978    3891    1997    3911    2015    3929
957    0    71    109    0    -1    1680    0    180    554    2482    3873    1979    3892    1998    3912    2021    3935
958    0    71    93    0    -1    900    0    0    0    975    3874    1980    3893    1999    3913
959    0    71    98    0    -1    1260    0    600    4515    5761    3875    1981    3894    2000    3914    2016    3930
960    0    71    104    0    -1    1560    0    600    4515    5911    3876    1982    3895    2001    3915    2017    3931
961    0    71    105    0    -1    1800    0    600    4515    6436    3877    1983    3896    2002    3916    2022    3936
962    0    71    112    0    -1    2160    0    600    4515    6886    3878    1984    3897    2003    3917    2025    3939
963    0    71    118    0    -1    2700    0    600    4515    7561    3879    1985    3898    2004    3918    2029    3943
964    0    71    103    0    -1    1560    0    720    4766    6377    3880    1986    3899    2005    3919    2019    3933
965    0    71    117    0    -1    2460    0    720    4766    7502    3881    1987    3900    2006    3920    2027    3941
966    0    71    113    0    -1    1920    0    780    6113    8120    3882    1988    3901    2007    3921    2023    3937
967    0    71    114    0    -1    1980    0    780    6113    8195    3883    1989    3902    2008    3922    2024    3938
968    0    71    126    0    -1    2820    0    780    6113    9245    3884    1990    3903    2009    3923    2030    3944
969    0    71    127    0    -1    2880    0    780    6113    9320    3885    1991    3904    2010    3924    2031    3945
970    0    71    106    0    -1    1560    0    900    5644    7220    3886    1992    3905    2011    3925    2018    3932
971    0    71    119    0    -1    2460    0    900    5644    8345    3887    1993    3906    2012    3926    2026    3940
972    0    71    108    0    -1    1620    0    1020    10021    11498    3888    1994    3907    2013    3927    2020    3934
973    0    71    121    0    -1    2520    0    1020    10021    12623    3889    1995    3908    2014    3928    2028    3942
974    2    71    0    0    -1    1020    0    1020    7708    8677    3890    1996    3909
975    6    71    0    0    -1    1140    0    1020    7708    8677    3890    1996    3909
976    4    71    0    0    -1    1020    0    1020    7708    8677    3890    1996    3910
977    1    0    77    0    -1    780    480    0    3328    3796    123    2032    3946    2062    3977
978    5    0    77    0    -1    780    480    0    3328    3796    123    2032    3946    2062    3977
979    3    0    77    0    -1    780    480    0    3328    3796    124    2032    3946    2062    3977
980    0    66    85    0    -1    600    0    0    0    600    3713    2033    3947    2048    3963
981    0    66    99    0    -1    1260    0    240    1605    2967    3714    2034    3948    2049    3964    2066    3981
982    0    66    100    0    -1    1320    0    240    1605    3042    3715    2035    3949    2050    3965    2067    3982
983    0    66    113    0    -1    2160    0    240    1605    4092    3716    2036    3950    2051    3966    2072    3987
984    0    66    114    0    -1    2220    0    240    1605    4167    3717    2037    3951    2052    3967    2073    3988
985    0    66    90    0    -1    900    0    420    2756    3622    3718    2038    3952    2053    3968    2063    3978
986    0    66    103    0    -1    1800    0    420    2756    4747    3719    2039    3953    2054    3969    2069    3984
987    0    66    94    0    -1    960    0    480    5513    6344    3720    2040    3954    2055    3970    2064    3979
988    0    66    108    0    -1    1860    0    480    5513    7469    3721    2041    3955    2056    3971    2070    3985
989    0    66    93    0    -1    1140    0    540    4498    5595    3722    2042    3956    2057    3972    2065    3980
990    0    66    109    0    -1    1920    0    720    5044    7094    3723    2043    3957    2058    3973    2071    3986
991    0    66    122    0    -1    2820    0    720    5044    8219    3724    2044    3958    2059    3974    2075    3990
992    0    66    106    0    -1    1800    0    780    4419    6344    3725    2045    3959    2060    3975    2068    3983
993    0    66    119    0    -1    2700    0    780    4419    7469    3726    2046    3960    2061    3976    2074    3989
994    2    66    0    0    -1    480    0    480    3200    3673    3727    2047    3961
995    6    66    0    0    -1    600    0    480    3200    3673    3727    2047    3961
996    4    66    0    0    -1    480    0    480    3200    3673    3727    2047    3962
997    0    74    87    0    -1    240    0    0    0    150    4027    2080    4033    2118    4072
998    0    74    109    0    -1    1740    0    720    6600    8363    4028    2081    4034    2123    4079    2158    4114
999    0    74    122    0    -1    2640    0    720    6600    9488    4029    2082    4035    2125    4081    2174    4130
1000    0    73    92    0    -1    240    0    0    0    150    4009    2083    4036    2121    4077
1001    0    73    103    0    -1    1140    0    600    2298    3482    4010    2084    4037    2126    4082    2157    4113
1002    0    73    117    0    -1    2040    0    600    2298    4607    4011    2085    4038    2127    4083    2170    4126
1003    0    73    105    0    -1    1380    0    780    4467    5865    4012    2086    4039    2129    4085    2160    4116
1004    0    73    112    0    -1    1740    0    780    4467    6315    4013    2087    4040    2131    4087    2167    4123
1005    0    73    118    0    -1    2280    0    780    4467    6990    4014    2088    4041    2133    4089    2176    4132
1006    0    73    125    0    -1    2640    0    780    4467    7440    4015    2089    4042    2135    4091    2183    4139
1007    0    73    131    0    -1    2940    0    780    4467    7590    4016    2090    4043    2137    4093    2185    4141
1008    0    73    113    0    -1    1500    0    960    6064    7548    4017    2091    4044    2139    4095    2163    4119
1009    0    73    114    0    -1    1560    0    960    6064    7623    4018    2092    4045    2141    4097    2165    4121
1010    0    73    126    0    -1    2400    0    960    6064    8673    4019    2093    4046    2144    4100    2179    4135
1011    0    73    127    0    -1    2460    0    960    6064    8748    4020    2094    4047    2146    4102    2181    4137
1012    0    73    120    0    -1    2280    0    1020    6107    8565    4021    2095    4048    2148    4104    2177    4133
1013    0    73    121    0    -1    2100    0    1200    9972    12051    4022    2096    4049    2152    4108    2172    4128
1014    0    73    135    0    -1    3000    0    1200    9972    13177    4023    2097    4050    2155    4111    2189    4145
1015    0    73    122    0    -1    2160    0    1200    6652    8938    4024    2098    4051    2153    4109    2173    4129
1016    0    73    136    0    -1    3060    0    1200    6652    10063    4025    2099    4052    2156    4112    2190    4146
1017    0    72    95    0    -1    300    0    0    0    225    3991    2100    4053    2122    4078
1018    0    72    107    0    -1    1320    0    180    509    1989    3992    2101    4054    2124    4080    2161    4117
1019    0    72    105    0    -1    1320    0    720    5016    6317    3993    2102    4055    2128    4084    2159    4115
1020    0    72    112    0    -1    1680    0    720    5016    6767    3994    2103    4056    2130    4086    2166    4122
1021    0    72    118    0    -1    2220    0    720    5016    7442    3995    2104    4057    2132    4088    2175    4131
1022    0    72    125    0    -1    2580    0    720    5016    7892    3996    2105    4058    2134    4090    2182    4138
1023    0    72    131    0    -1    2880    0    720    5016    8042    3997    2106    4059    2136    4092    2184    4140
1024    0    72    117    0    -1    1980    0    900    5267    7383    3998    2107    4060    2142    4098    2169    4125
1025    0    72    130    0    -1    2880    0    900    5267    8508    3999    2108    4061    2147    4103    2187    4143
1026    0    72    113    0    -1    1440    0    900    6614    8001    4000    2109    4062    2138    4094    2162    4118
1027    0    72    114    0    -1    1500    0    900    6614    8076    4001    2110    4063    2140    4096    2164    4120
1028    0    72    126    0    -1    2340    0    900    6614    9126    4002    2111    4064    2143    4099    2178    4134
1029    0    72    127    0    -1    2400    0    900    6614    9201    4003    2112    4065    2145    4101    2180    4136
